"","cert","numemp","asset","RBCT2"
"1589",74,36,48749,239
"1590",18748,20,56414,315
"1591",20220,55,80965,583.54
"1592",29841,34,85648,568
"1593",13692,9,19809,184.31
"1594",17881,10,22667,67
"1595",32744,16,39698,322.5
"1596",9877,11,25406,131.36
"1597",6064,6,14163,99.98
"1598",12121,9,25660,99
"1599",18049,14,35420,45.97
"1600",17424,416,1227379,20588.33
"1601",9902,80,115861,915.51
"1602",10844,27,77140,439.05
"1603",29696,9,32905,189
"1604",10857,6,19821,131.16
"1605",9345,7,9757,66.73
"1606",219,12,26126,142.7
"1607",9674,29,43645,236
"1608",31471,18,50031,130
"1609",13585,3,7706,60.35
"1610",17199,41,91821,528.7
"1611",11578,218,497496,3256.68
"1612",20417,40,57473,380.14
"1613",27556,9,48598,397
"1614",26172,40,82991,754.56
"1615",9261,11,28842,188.58
"1616",11760,44,93702,721.41
"1617",27187,27,62746,410
"1618",31696,3,13371,20
"1619",14592,14,32660,239
"1620",15839,6,12440,65
"1621",13669,9,29855,88
"1622",16450,308,618940,4049.2
"1623",24220,60,111165,1872.31
"1624",26619,9,22711,124
"1625",33219,31,41561,397
"1626",16110,8,14594,106.62
"1627",32577,17,46224,420.9
"1628",902,32,46318,326.03
"1629",11405,69,164858,1492.53
"1630",22350,6,15448,90.48
"1631",22000,19,27604,216.86
"1632",30119,33,82185,297
"1633",27040,20,32824,204
"1634",1041,23,83379,143
"1635",31161,41,86986,622.31
"1636",1419,27,51877,317.52
"1637",19157,45,68397,586.17
"1638",22134,17,35140,422
"1639",22391,29,54728,310
"1640",8483,46,72550,579.22
"1641",24204,23,22714,173.46
"1642",29756,12,33307,36
"1643",11785,22,44216,306.73
"1644",16601,14,23630,158
"1645",3125,21,50805,216.19
"1646",88,10,32646,188.62
"1647",9024,33,52549,370.49
"1648",33793,589,1721147,11473
"1649",23990,37,67782,688.98
"1650",26610,160,217157,2036.98
"1651",22906,170,152982,0
"1652",18923,298,672668,5382.99
"1653",30278,2980,15910465,167462
"1654",21765,264,426508,4313.48
"1655",23242,37,66057,760.33
"1656",17252,325,572391,5550.53
